latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-6.5729346,106.775826,247.0,28800,Asia/Singapore,GMT+8

time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
2019-12-25,3.70,27.7,22.8,8.2,3.70,0.355
2019-12-26,10.70,28.9,23.4,8.5,10.70,0.360
2019-12-27,15.10,29.5,23.1,9.7,15.10,0.363
2019-12-28,7.20,28.0,22.7,7.4,7.20,0.364
2019-12-29,5.90,28.1,22.9,7.7,5.90,0.366
2019-12-30,14.90,30.1,23.1,9.4,14.90,0.366
2019-12-31,29.80,28.6,23.6,9.8,29.80,0.384
2020-01-01,24.40,26.0,23.1,8.1,24.40,0.436
2020-01-02,7.50,28.3,22.5,10.7,7.50,0.449
2020-01-03,0.60,29.1,22.6,14.7,0.60,0.451
2020-01-04,12.80,27.5,22.2,14.5,12.80,0.451
2020-01-05,11.70,26.0,22.8,10.2,11.70,0.458
2020-01-06,24.50,27.8,22.6,10.9,24.50,0.466
2020-01-07,30.80,28.7,22.0,14.9,30.80,0.483
2020-01-08,25.10,27.5,22.2,8.9,25.10,0.491
2020-01-09,25.80,26.1,22.6,7.2,25.80,0.505
2020-01-10,26.80,25.8,22.8,5.6,26.80,0.512
2020-01-11,4.80,27.0,22.5,15.5,4.80,0.510
2020-01-12,1.10,29.3,22.2,14.2,1.10,0.502
2020-01-13,3.00,28.8,21.8,16.1,3.00,0.492
2020-01-14,6.40,28.3,22.2,10.9,6.40,0.487
2020-01-15,7.80,27.6,22.8,6.3,7.80,0.490
2020-01-16,10.40,29.0,22.4,7.2,10.40,0.489
2020-01-17,12.50,29.9,22.0,10.8,12.50,0.486
2020-01-18,6.70,28.5,22.5,11.2,6.70,0.490
2020-01-19,17.20,30.0,23.1,7.8,17.20,0.487
2020-01-20,61.00,28.7,24.0,10.2,61.00,0.510
2020-01-21,14.20,28.0,23.0,9.7,14.20,0.505
2020-01-22,8.50,28.5,23.1,6.8,8.50,0.501
2020-01-23,5.00,28.3,23.5,7.1,5.00,0.495
2020-01-24,12.30,28.2,23.4,7.3,12.30,0.495
2020-01-25,12.10,26.8,23.2,7.7,12.10,0.502
2020-01-26,25.20,28.5,22.0,7.3,25.20,0.502
2020-01-27,8.50,29.0,23.0,8.2,8.50,0.506
2020-01-28,12.60,30.0,22.7,6.8,12.60,0.507
2020-01-29,11.70,30.5,23.1,9.7,11.70,0.502
2020-01-30,3.50,29.6,23.2,12.1,3.50,0.507
2020-01-31,8.40,27.5,22.7,8.6,8.40,0.506
2020-02-01,24.00,27.8,22.6,8.2,24.00,0.513
2020-02-02,6.20,27.9,22.7,7.8,6.20,0.508
2020-02-03,13.10,28.0,22.1,8.1,13.10,0.507
2020-02-04,16.80,26.8,22.9,7.6,16.80,0.513
2020-02-05,9.50,28.1,23.1,13.2,9.50,0.510
2020-02-06,21.20,27.5,22.6,10.6,21.20,0.511
2020-02-07,18.90,28.3,22.5,10.5,18.90,0.509
2020-02-08,11.30,26.2,23.1,7.8,11.30,0.513
2020-02-09,5.20,28.1,23.1,13.0,5.20,0.505
2020-02-10,1.20,30.0,22.6,13.8,1.20,0.497
2020-02-11,7.20,29.5,22.4,10.7,7.20,0.492
2020-02-12,3.30,30.1,22.8,7.8,3.30,0.489
2020-02-13,12.20,28.5,23.2,7.8,12.20,0.490
2020-02-14,11.70,28.7,23.2,12.8,11.70,0.494
2020-02-15,6.90,29.0,22.9,8.9,6.90,0.495
2020-02-16,28.00,28.0,22.5,7.4,28.00,0.497
2020-02-17,13.60,27.5,22.4,8.6,13.60,0.510
2020-02-18,17.50,28.1,22.5,16.1,17.50,0.507
2020-02-19,9.60,27.4,22.1,10.2,9.60,0.512
2020-02-20,17.10,27.6,22.6,8.1,17.10,0.513
2020-02-21,12.30,28.6,22.7,9.7,12.30,0.504
2020-02-22,13.00,29.0,22.9,10.2,13.00,0.497
2020-02-23,20.90,28.4,23.4,12.1,20.90,0.498
2020-02-24,36.90,27.6,23.6,12.6,36.90,0.509
2020-02-25,29.20,27.4,23.1,8.6,29.20,0.489
2020-02-26,8.00,28.6,22.6,8.3,8.00,0.470
2020-02-27,12.00,27.0,23.0,12.5,12.00,0.470
2020-02-28,25.70,28.8,23.5,13.0,25.70,0.473
2020-02-29,24.20,28.6,23.2,9.1,24.20,0.476
2020-03-01,20.10,28.4,23.7,8.3,20.10,0.493
2020-03-02,18.30,28.9,23.5,11.1,18.30,0.498
2020-03-03,8.70,29.5,22.9,9.7,8.70,0.492
2020-03-04,24.40,30.1,23.0,12.2,24.40,0.493
2020-03-05,23.50,27.8,23.4,14.4,23.50,0.510
2020-03-06,1.10,29.6,21.5,10.2,1.10,0.496
2020-03-07,1.20,28.4,22.1,9.8,1.20,0.481
2020-03-08,10.60,29.0,22.9,8.5,10.60,0.470
2020-03-09,0.00,31.4,23.1,18.8,0.00,0.459
2020-03-10,6.90,30.4,23.9,15.0,6.90,0.450
2020-03-11,14.10,29.6,23.0,13.9,14.10,0.445
2020-03-12,34.30,28.8,23.5,10.8,34.30,0.449
2020-03-13,8.70,30.0,22.5,9.3,8.70,0.461
2020-03-14,1.30,30.5,22.9,7.6,1.30,0.449
2020-03-15,17.40,30.1,23.7,8.6,17.40,0.444
2020-03-16,12.70,28.8,23.5,8.4,12.70,0.449
2020-03-17,32.20,30.0,22.9,9.4,32.20,0.459
2020-03-18,20.70,27.7,23.0,12.4,20.70,0.468
2020-03-19,15.50,28.3,23.4,6.1,15.50,0.468
2020-03-20,24.60,27.4,22.9,9.2,24.60,0.484
2020-03-21,2.20,29.2,22.3,14.0,2.20,0.485
2020-03-22,10.20,27.4,22.8,7.5,10.20,0.487
2020-03-23,22.90,29.5,22.5,8.3,22.90,0.484
2020-03-24,14.20,29.4,22.7,11.5,14.20,0.482
2020-03-25,3.30,29.6,21.9,8.1,3.30,0.484
2020-03-26,28.90,28.6,22.9,7.9,28.90,0.485
2020-03-27,34.90,29.4,23.4,10.7,34.90,0.504
2020-03-28,1.80,29.8,22.2,6.8,1.80,0.505
2020-03-29,10.20,30.0,23.0,7.7,10.20,0.499
2020-03-30,10.70,29.9,23.7,6.9,10.70,0.499
2020-03-31,5.10,31.3,23.2,9.8,5.10,0.499
2020-04-01,1.90,28.9,23.2,6.8,1.90,0.498
2020-04-02,4.20,29.7,22.8,7.8,4.20,0.493
2020-04-03,8.00,29.6,22.9,14.5,8.00,0.493
2020-04-04,25.10,29.9,22.6,9.5,25.10,0.494
2020-04-05,14.40,29.8,23.6,9.1,14.40,0.506
2020-04-06,14.90,29.4,22.7,7.6,14.90,0.503
2020-04-07,5.80,29.3,23.1,11.5,5.80,0.505
2020-04-08,7.60,29.1,22.5,8.3,7.60,0.495
2020-04-09,16.40,29.6,23.4,9.4,16.40,0.495
2020-04-10,2.70,28.6,22.9,7.4,2.70,0.498
2020-04-11,4.30,31.0,23.0,13.0,4.30,0.496
2020-04-12,1.80,30.0,23.2,7.7,1.80,0.499
2020-04-13,71.60,29.6,23.5,9.2,71.60,0.508
2020-04-14,13.00,29.5,22.4,9.8,13.00,0.507
2020-04-15,5.10,28.4,22.5,8.7,5.10,0.500
2020-04-16,4.60,29.1,22.8,7.1,4.60,0.496
2020-04-17,6.20,30.0,23.2,7.2,6.20,0.485
2020-04-18,8.50,30.2,22.8,9.4,8.50,0.477
2020-04-19,0.20,30.2,22.0,6.6,0.20,0.469
2020-04-20,4.20,30.2,23.0,11.7,4.20,0.463
2020-04-21,12.30,28.8,23.8,6.4,12.30,0.475
2020-04-22,4.50,30.5,23.4,8.5,4.50,0.473
2020-04-23,2.00,30.0,23.2,14.0,2.00,0.468
2020-04-24,4.60,28.5,23.6,12.9,4.60,0.468
2020-04-25,0.40,29.9,21.2,8.6,0.40,0.466
2020-04-26,2.20,28.8,22.8,10.4,2.20,0.460
2020-04-27,14.50,28.1,23.2,10.2,14.50,0.462
2020-04-28,26.90,26.0,23.1,5.6,26.90,0.466
2020-04-29,3.40,29.4,22.6,8.2,3.40,0.455
2020-04-30,12.30,27.5,24.0,4.9,12.30,0.456
2020-05-01,25.90,28.4,23.2,9.1,25.90,0.456
2020-05-02,3.10,28.5,23.2,7.4,3.10,0.476
2020-05-03,12.40,28.3,22.8,9.2,12.40,0.474
2020-05-04,12.90,29.5,23.0,10.4,12.90,0.475
2020-05-05,3.60,30.0,22.8,10.1,3.60,0.476
2020-05-06,11.50,29.0,23.0,7.1,11.50,0.475
2020-05-07,1.70,30.2,23.0,6.8,1.70,0.471
2020-05-08,5.00,30.2,22.9,7.1,5.00,0.464
2020-05-09,5.80,28.1,23.2,8.5,5.80,0.462
2020-05-10,15.00,28.8,23.6,7.7,15.00,0.462
2020-05-11,1.90,29.4,23.0,8.9,1.90,0.457
2020-05-12,0.70,30.0,22.8,8.4,0.70,0.452
2020-05-13,5.70,28.0,23.5,6.1,5.70,0.454
2020-05-14,1.30,29.7,22.9,8.2,1.30,0.460
2020-05-15,0.00,30.0,21.8,12.0,0.00,0.454
2020-05-16,1.00,30.8,22.9,10.0,1.00,0.448
2020-05-17,3.60,29.6,23.6,7.2,3.60,0.442
2020-05-18,13.20,26.9,23.8,5.6,13.20,0.438
2020-05-19,3.40,29.9,22.5,7.4,3.40,0.441
2020-05-20,12.90,30.0,22.9,7.6,12.90,0.441
2020-05-21,0.30,31.0,24.1,9.0,0.30,0.443
2020-05-22,12.00,30.2,23.0,8.9,12.00,0.439
2020-05-23,0.10,30.2,22.6,9.2,0.10,0.436
2020-05-24,1.30,31.2,22.1,9.8,1.30,0.428
2020-05-25,11.10,31.1,23.0,9.2,11.10,0.427
2020-05-26,3.00,29.4,22.5,9.5,3.00,0.425
2020-05-27,4.90,29.0,22.7,8.4,4.90,0.423
2020-05-28,3.10,29.4,22.9,6.6,3.10,0.427
2020-05-29,10.70,30.2,22.8,10.6,10.70,0.425
2020-05-30,12.50,29.6,22.8,9.4,12.50,0.417
2020-05-31,1.00,28.8,22.5,6.7,1.00,0.418
2020-06-01,8.20,29.4,22.2,7.7,8.20,0.415
2020-06-02,8.20,29.1,22.5,8.1,8.20,0.416
2020-06-03,1.30,30.0,22.5,15.3,1.30,0.414
2020-06-04,0.50,29.4,22.6,11.7,0.50,0.408
2020-06-05,1.70,29.2,22.6,8.6,1.70,0.403
2020-06-06,0.00,30.0,21.6,9.0,0.00,0.399
2020-06-07,1.60,29.3,22.9,7.4,1.60,0.394
2020-06-08,1.90,29.1,22.4,8.7,1.90,0.391
2020-06-09,3.80,29.0,22.5,6.6,3.80,0.388
2020-06-10,0.60,29.5,22.6,5.4,0.60,0.386
2020-06-11,3.40,29.6,22.9,4.8,3.40,0.383
2020-06-12,2.80,30.1,22.3,7.1,2.80,0.381
2020-06-13,1.60,29.6,22.9,8.1,1.60,0.376
2020-06-14,0.00,30.6,22.1,9.7,0.00,0.374
2020-06-15,3.40,29.2,24.0,7.8,3.40,0.371
2020-06-16,5.80,30.2,22.6,13.7,5.80,0.369
2020-06-17,0.50,30.5,21.7,11.0,0.50,0.369
2020-06-18,2.50,29.8,23.2,11.6,2.50,0.365
2020-06-19,6.20,27.9,22.5,7.4,6.20,0.366
2020-06-20,1.00,30.0,22.6,10.5,1.00,0.366
2020-06-21,0.90,30.2,21.7,10.7,0.90,0.364
2020-06-22,8.30,29.3,22.2,9.4,8.30,0.364
2020-06-23,6.80,28.6,22.4,7.3,6.80,0.370
2020-06-24,1.70,28.6,22.5,9.4,1.70,0.368
2020-06-25,3.10,30.4,22.3,8.0,3.10,0.367
2020-06-26,2.60,29.4,22.4,8.4,2.60,0.363
2020-06-27,1.90,29.6,22.0,8.0,1.90,0.360
2020-06-28,0.20,29.5,22.5,9.1,0.20,0.356
2020-06-29,0.00,30.9,23.8,16.6,0.00,0.354
2020-06-30,0.10,30.3,22.0,9.4,0.10,0.350
2020-07-01,2.70,30.5,21.6,9.8,2.70,0.354
2020-07-02,18.20,28.7,23.2,12.4,18.20,0.354
2020-07-03,2.70,29.3,22.1,12.7,2.70,0.373
2020-07-04,0.30,27.0,23.2,7.0,0.30,0.369
2020-07-05,0.00,30.0,21.0,14.7,0.00,0.367
2020-07-06,1.10,30.2,20.9,6.9,1.10,0.362
2020-07-07,0.40,30.0,22.5,9.5,0.40,0.356
2020-07-08,2.30,30.1,22.9,12.4,2.30,0.353
2020-07-09,5.20,30.2,22.5,12.3,5.20,0.351
2020-07-10,1.70,29.7,22.3,9.6,1.70,0.350
2020-07-11,0.30,30.5,22.0,8.6,0.30,0.348
2020-07-12,1.00,30.4,22.0,6.8,1.00,0.345
2020-07-13,1.70,30.7,22.2,9.0,1.70,0.342
2020-07-14,5.00,30.3,22.4,12.3,5.00,0.343
2020-07-15,1.40,31.1,22.3,13.0,1.40,0.341
2020-07-16,0.70,30.5,22.5,14.6,0.70,0.338
2020-07-17,2.50,31.0,21.5,8.4,2.50,0.335
2020-07-18,0.90,31.2,22.8,11.6,0.90,0.331
2020-07-19,1.60,32.4,21.6,11.1,1.60,0.329
2020-07-20,2.90,31.1,22.5,11.2,2.90,0.328
2020-07-21,50.70,31.4,22.6,12.2,50.70,0.332
2020-07-22,3.80,30.0,22.4,12.1,3.80,0.356
2020-07-23,3.90,30.0,22.4,10.1,3.90,0.355
2020-07-24,0.40,30.9,22.1,7.6,0.40,0.350
2020-07-25,0.00,29.4,22.7,17.8,0.00,0.347
2020-07-26,0.00,30.7,22.2,15.5,0.00,0.341
2020-07-27,0.00,31.4,20.8,10.0,0.00,0.337
2020-07-28,0.10,30.5,21.1,15.3,0.10,0.334
2020-07-29,0.40,30.5,21.5,20.0,0.40,0.329
2020-07-30,0.00,30.4,21.6,21.4,0.00,0.324
2020-07-31,0.10,30.6,21.0,15.9,0.10,0.318
2020-08-01,0.00,32.0,20.1,16.2,0.00,0.315
2020-08-02,0.10,32.6,20.2,8.1,0.10,0.312
2020-08-03,0.80,33.5,21.8,10.6,0.80,0.309
2020-08-04,0.10,32.5,23.1,16.8,0.10,0.307
2020-08-05,0.30,31.9,22.3,12.3,0.30,0.306
2020-08-06,3.20,33.1,22.6,15.3,3.20,0.306
2020-08-07,2.90,32.8,22.5,10.2,2.90,0.306
2020-08-08,7.30,31.8,23.0,11.2,7.30,0.306
2020-08-09,1.30,31.6,23.0,8.9,1.30,0.305
2020-08-10,1.70,31.3,22.8,7.7,1.70,0.303
2020-08-11,6.30,30.6,23.2,8.8,6.30,0.302
2020-08-12,1.70,32.2,23.4,10.5,1.70,0.300
2020-08-13,18.70,30.0,23.6,12.9,18.70,0.304
2020-08-14,5.70,30.2,22.0,11.5,5.70,0.317
2020-08-15,2.20,30.3,21.6,12.5,2.20,0.317
2020-08-16,13.60,29.9,22.4,8.9,13.60,0.319
2020-08-17,5.30,30.6,22.0,8.9,5.30,0.316
2020-08-18,2.40,30.0,22.4,8.5,2.40,0.314
2020-08-19,0.40,31.0,21.3,10.7,0.40,0.312
2020-08-20,0.50,31.2,22.4,13.0,0.50,0.310
2020-08-21,0.00,31.5,20.0,17.7,0.00,0.307
2020-08-22,0.10,32.8,21.4,14.9,0.10,0.304
2020-08-23,0.10,33.7,22.2,9.8,0.10,0.298
2020-08-24,1.70,32.3,22.8,8.7,1.70,0.295
2020-08-25,0.00,34.8,21.6,18.7,0.00,0.294
2020-08-26,0.00,34.0,22.1,14.7,0.00,0.293
2020-08-27,0.00,34.2,21.9,17.0,0.00,0.292
2020-08-28,0.00,34.3,22.0,17.4,0.00,0.291
2020-08-29,1.80,32.6,22.6,13.7,1.80,0.290
2020-08-30,2.30,33.8,22.4,10.8,2.30,0.290
2020-08-31,0.00,35.5,23.0,13.3,0.00,0.289
2020-09-01,0.00,35.2,22.5,18.9,0.00,0.289
2020-09-02,4.40,32.5,23.5,14.4,4.40,0.289
2020-09-03,10.00,31.6,23.0,15.1,10.00,0.293
2020-09-04,1.80,30.6,22.9,10.1,1.80,0.301
2020-09-05,2.60,30.6,23.2,9.9,2.60,0.298
2020-09-06,0.20,32.2,22.6,15.9,0.20,0.295
2020-09-07,0.30,34.6,23.0,12.7,0.30,0.292
2020-09-08,2.30,33.3,23.2,16.1,2.30,0.289
2020-09-09,3.80,34.9,22.1,12.5,3.80,0.287
2020-09-10,6.30,31.9,23.7,15.2,6.30,0.286
2020-09-11,3.50,31.8,23.0,11.5,3.50,0.287
2020-09-12,1.10,31.9,22.8,16.9,1.10,0.290
2020-09-13,0.80,31.9,22.8,17.2,0.80,0.289
2020-09-14,45.10,32.0,23.0,10.5,45.10,0.292
2020-09-15,25.30,29.1,22.7,9.0,25.30,0.342
2020-09-16,0.90,30.7,20.8,12.0,0.90,0.336
2020-09-17,2.20,30.6,21.8,10.1,2.20,0.332
2020-09-18,0.00,31.3,20.5,7.8,0.00,0.329
2020-09-19,0.40,33.2,22.1,12.0,0.40,0.325
2020-09-20,4.60,29.4,21.9,13.3,4.60,0.324
2020-09-21,4.50,30.0,22.5,10.8,4.50,0.336
2020-09-22,51.80,30.0,22.5,18.4,51.80,0.373
2020-09-23,1.20,31.4,22.7,14.8,1.20,0.394
2020-09-24,1.80,30.6,24.1,15.5,1.80,0.389
2020-09-25,0.30,31.4,23.5,17.0,0.30,0.384
2020-09-26,2.20,30.5,21.6,10.5,2.20,0.379
2020-09-27,14.00,29.1,22.3,10.8,14.00,0.379
2020-09-28,0.80,29.9,22.6,15.5,0.80,0.388
2020-09-29,0.40,29.5,22.3,17.1,0.40,0.382
2020-09-30,0.10,30.9,22.5,15.8,0.10,0.376
2020-10-01,4.50,30.8,23.6,12.8,4.50,0.372
2020-10-02,21.10,31.1,22.2,10.1,21.10,0.370
2020-10-03,8.10,27.2,23.0,15.4,8.10,0.371
2020-10-04,1.20,30.6,22.7,16.9,1.20,0.370
2020-10-05,0.40,30.6,22.8,20.8,0.40,0.365
2020-10-06,0.60,30.1,22.8,19.5,0.60,0.359
2020-10-07,1.40,30.6,22.9,13.7,1.40,0.355
2020-10-08,5.00,30.3,23.8,15.9,5.00,0.350
2020-10-09,18.00,29.9,22.7,9.5,18.00,0.350
2020-10-10,5.20,30.0,23.0,13.3,5.20,0.353
2020-10-11,8.90,29.8,23.0,9.0,8.90,0.356
2020-10-12,7.30,29.0,23.0,10.2,7.30,0.354
2020-10-13,3.60,31.2,22.7,11.9,3.60,0.349
2020-10-14,0.80,32.2,23.0,10.5,0.80,0.346
2020-10-15,0.70,31.4,23.8,14.4,0.70,0.341
2020-10-16,5.20,32.0,24.0,18.4,5.20,0.338
2020-10-17,8.40,30.2,23.5,14.8,8.40,0.337
2020-10-18,2.20,30.9,23.1,14.4,2.20,0.332
2020-10-19,0.90,30.5,22.4,11.5,0.90,0.331
2020-10-20,3.20,30.9,22.2,11.6,3.20,0.333
2020-10-21,2.30,29.5,23.2,9.3,2.30,0.337
2020-10-22,11.30,27.5,22.9,13.7,11.30,0.343
2020-10-23,3.50,29.9,24.4,16.9,3.50,0.352
2020-10-24,22.60,29.2,22.8,7.3,22.60,0.350
2020-10-25,13.10,28.6,23.5,10.4,13.10,0.370
2020-10-26,7.30,28.1,23.6,8.9,7.30,0.380
2020-10-27,4.80,29.1,22.1,10.3,4.80,0.386
2020-10-28,23.60,29.9,22.0,8.0,23.60,0.388
2020-10-29,72.50,30.2,22.1,11.0,72.50,0.394
2020-10-30,10.80,29.5,22.5,18.0,10.80,0.382
2020-10-31,11.80,29.4,23.1,9.3,11.80,0.389
2020-11-01,10.70,28.6,22.2,17.3,10.70,0.398
2020-11-02,0.40,29.4,23.8,19.1,0.40,0.402
2020-11-03,0.80,31.6,22.3,9.9,0.80,0.395
2020-11-04,4.20,30.1,21.9,10.3,4.20,0.391
2020-11-05,4.60,27.6,22.5,10.5,4.60,0.392
2020-11-06,3.80,29.4,23.0,12.3,3.80,0.389
2020-11-07,10.40,30.3,22.7,13.9,10.40,0.390
2020-11-08,9.10,29.5,22.0,14.5,9.10,0.395
2020-11-09,0.60,30.5,21.5,10.2,0.60,0.393
2020-11-10,19.20,30.4,22.0,8.5,19.20,0.392
2020-11-11,0.90,30.5,23.0,10.9,0.90,0.401
2020-11-12,2.60,30.8,23.5,12.5,2.60,0.396
2020-11-13,2.50,30.6,22.7,12.0,2.50,0.392
2020-11-14,36.60,31.0,23.1,7.3,36.60,0.388
2020-11-15,31.70,30.5,23.1,13.5,31.70,0.406
2020-11-16,8.40,30.7,22.4,12.7,8.40,0.396
2020-11-17,10.50,28.5,22.9,6.5,10.50,0.403
2020-11-18,3.10,29.3,23.6,8.8,3.10,0.403
2020-11-19,5.10,30.6,22.9,9.9,5.10,0.401
2020-11-20,2.00,30.6,23.0,13.0,2.00,0.401
2020-11-21,6.50,29.0,22.8,14.8,6.50,0.401
2020-11-22,13.30,29.1,22.9,13.4,13.30,0.403
2020-11-23,10.10,27.1,23.4,7.7,10.10,0.404
2020-11-24,0.40,30.6,23.8,17.0,0.40,0.404
2020-11-25,0.60,30.6,23.8,17.0,0.60,0.401
2020-11-26,0.10,31.0,22.5,18.4,0.10,0.395
2020-11-27,0.00,31.2,23.6,18.0,0.00,0.387
2020-11-28,6.40,30.2,22.7,14.1,6.40,0.383
2020-11-29,74.00,28.9,23.5,12.1,74.00,0.390
2020-11-30,14.70,27.8,22.5,9.8,14.70,0.407
2020-12-01,9.50,29.0,22.4,15.5,9.50,0.403
2020-12-02,1.00,30.4,22.7,14.0,1.00,0.394
2020-12-03,11.90,26.5,23.0,7.9,11.90,0.400
2020-12-04,2.00,29.0,22.5,14.0,2.00,0.400
2020-12-05,15.20,25.5,23.1,8.7,15.20,0.403
2020-12-06,29.10,25.3,22.5,11.9,29.10,0.415
2020-12-07,24.00,26.4,23.0,12.0,24.00,0.440
2020-12-08,8.70,28.0,23.1,22.1,8.70,0.445
2020-12-09,1.40,27.7,21.5,19.5,1.40,0.443
2020-12-10,3.10,28.6,21.9,16.2,3.10,0.440
2020-12-11,16.60,28.0,23.0,15.8,16.60,0.441
2020-12-12,10.90,27.8,23.0,18.4,10.90,0.459
2020-12-13,9.40,27.1,23.1,6.1,9.40,0.459
2020-12-14,6.60,28.9,22.5,12.0,6.60,0.467
2020-12-15,9.40,28.5,23.1,11.4,9.40,0.469
2020-12-16,11.60,29.0,22.9,11.9,11.60,0.495
2020-12-17,0.90,28.0,22.8,14.3,0.90,0.506
2020-12-18,7.10,28.1,22.9,10.8,7.10,0.497
2020-12-19,0.80,29.5,22.2,14.8,0.80,0.486
2020-12-20,5.20,27.9,22.5,13.4,5.20,0.480
2020-12-21,13.80,25.7,22.2,10.2,13.80,0.484
2020-12-22,7.00,28.0,21.7,10.6,7.00,0.484
2020-12-23,3.10,29.6,22.6,16.2,3.10,0.485
2020-12-24,2.40,30.3,23.0,11.8,2.40,0.477
2020-12-25,2.00,28.2,22.9,10.8,2.00,0.473
2020-12-26,2.20,27.8,23.6,8.8,2.20,0.467
2020-12-27,2.50,29.1,23.7,11.8,2.50,0.460
2020-12-28,1.00,28.5,23.0,15.2,1.00,0.453
2020-12-29,6.20,27.0,22.6,11.5,6.20,0.449
2020-12-30,14.50,26.3,23.1,11.9,14.50,0.448
2020-12-31,12.20,26.7,22.4,13.4,12.20,0.444
2021-01-01,3.00,27.8,22.4,15.4,3.00,0.442
2021-01-02,2.70,28.6,21.9,9.8,2.70,0.438
2021-01-03,9.30,29.6,22.9,10.1,9.30,0.437
2021-01-04,11.50,28.8,22.5,14.8,11.50,0.437
2021-01-05,6.90,26.5,22.6,10.1,6.90,0.432
2021-01-06,23.70,28.6,22.8,8.0,23.70,0.438
2021-01-07,2.60,27.0,22.2,8.9,2.60,0.447
2021-01-08,13.80,28.5,23.3,9.2,13.80,0.459
2021-01-09,10.80,28.5,22.8,16.6,10.80,0.465
2021-01-10,12.50,28.4,22.9,9.1,12.50,0.469
2021-01-11,12.00,27.9,22.5,15.0,12.00,0.465
2021-01-12,8.50,27.4,22.8,12.1,8.50,0.469
2021-01-13,7.80,27.1,22.8,10.5,7.80,0.473
2021-01-14,2.80,26.2,22.4,5.9,2.80,0.471
2021-01-15,0.00,28.1,22.4,9.6,0.00,0.469
2021-01-16,0.40,30.3,22.3,12.6,0.40,0.463
2021-01-17,2.40,29.7,21.9,15.7,2.40,0.459
2021-01-18,30.60,26.0,23.0,16.6,30.60,0.464
2021-01-19,15.50,24.6,22.0,9.0,15.50,0.484
2021-01-20,10.70,26.5,22.4,8.9,10.70,0.494
2021-01-21,11.40,26.6,22.7,8.2,11.40,0.498
2021-01-22,0.90,29.0,22.5,11.7,0.90,0.494
2021-01-23,1.00,27.8,22.1,6.2,1.00,0.495
2021-01-24,23.50,25.2,22.5,6.7,23.50,0.497
2021-01-25,7.50,28.8,20.6,9.6,7.50,0.498
2021-01-26,17.50,27.6,22.2,9.8,17.50,0.500
2021-01-27,22.50,25.9,22.6,8.1,22.50,0.508
2021-01-28,28.60,24.7,22.5,12.5,28.60,0.516
2021-01-29,8.90,24.9,21.9,6.9,8.90,0.513
2021-01-30,22.90,26.0,22.1,11.4,22.90,0.515
2021-01-31,14.80,25.4,22.1,9.4,14.80,0.515
2021-02-01,8.10,28.6,21.5,10.8,8.10,0.511
2021-02-02,20.30,26.6,22.6,11.6,20.30,0.513
2021-02-03,20.50,25.5,22.1,6.0,20.50,0.513
2021-02-04,22.80,28.0,22.7,14.4,22.80,0.513
2021-02-05,25.20,27.6,22.6,14.5,25.20,0.511
2021-02-06,23.00,27.4,23.1,10.2,23.00,0.505
2021-02-07,50.30,26.2,22.8,11.4,50.30,0.503
2021-02-08,46.40,26.8,22.5,13.0,46.40,0.507
2021-02-09,15.30,26.9,22.8,10.9,15.30,0.508
2021-02-10,20.50,26.8,22.1,13.3,20.50,0.502
2021-02-11,5.80,29.4,22.4,9.6,5.80,0.492
2021-02-12,15.00,28.1,22.0,14.6,15.00,0.494
2021-02-13,4.90,26.9,21.9,9.6,4.90,0.489
2021-02-14,13.60,28.0,22.5,8.1,13.60,0.483
2021-02-15,9.50,26.9,22.0,6.2,9.50,0.481
2021-02-16,15.80,27.0,22.1,10.5,15.80,0.482
2021-02-17,10.50,26.8,23.0,7.1,10.50,0.487
2021-02-18,16.50,27.5,22.9,11.5,16.50,0.488
2021-02-19,32.60,24.5,22.0,10.0,32.60,0.506
2021-02-20,33.80,26.8,22.0,12.0,33.80,0.508
2021-02-21,8.00,27.1,21.9,9.3,8.00,0.512
2021-02-22,3.50,28.8,21.5,10.0,3.50,0.502
2021-02-23,0.70,29.5,20.9,15.3,0.70,0.487
2021-02-24,14.50,26.1,23.0,11.2,14.50,0.480
2021-02-25,31.80,27.6,22.4,11.6,31.80,0.491
2021-02-26,27.10,26.7,22.4,15.8,27.10,0.509
2021-02-27,5.70,30.2,21.3,8.0,5.70,0.507
2021-02-28,0.70,30.9,21.3,9.5,0.70,0.492
2021-03-01,5.80,30.5,21.6,10.5,5.80,0.478
2021-03-02,10.90,27.6,23.0,6.6,10.90,0.483
2021-03-03,12.00,28.6,22.3,10.7,12.00,0.481
2021-03-04,0.80,29.5,22.2,7.8,0.80,0.474
2021-03-05,2.50,29.8,22.3,8.0,2.50,0.466
2021-03-06,0.50,28.5,21.8,9.0,0.50,0.461
2021-03-07,23.00,27.6,21.8,5.6,23.00,0.456
2021-03-08,9.80,26.6,22.4,11.9,9.80,0.453
2021-03-09,1.80,29.0,21.2,13.2,1.80,0.446
2021-03-10,8.10,27.5,21.5,11.4,8.10,0.440
2021-03-11,9.00,27.5,21.8,7.9,9.00,0.443
2021-03-12,1.00,29.1,21.5,14.8,1.00,0.443
2021-03-13,4.40,28.5,22.6,12.3,4.40,0.437
2021-03-14,3.50,29.5,21.9,9.8,3.50,0.430
