id,Tanggal / Waktu Kejadian,Minggu,Bulan,Tahun,Kode Provinsi,Provinsi,Kode Kabupaten,Kabupaten,Kode Jenis Kejadian,Nama Kejadian,Jenis Bencana,is_bencana,Jumlah Kejadian,Meninggal,Hilang,Luka / Sakit,menderita_mengungsi,Rumah Rusak Berat,Rumah Rusak Sedang,Rumah Rusak Ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak
0edcd896-9e73-4cb4-b225-700c3db3b9f5,2025-01-25 04:02:00.000,4,1,2025,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,1600,0,0,0,400,0,0,0,0,0
b8b3562c-2986-44a2-8e77-475221dbd195,2024-12-14 06:00:00.000,50,12,2024,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,19070,0,0,0,3919,0,0,0,0,0
3df85dfe-c7a3-4a4e-917c-b2926dc80348,2024-11-27 00:01:00.000,48,11,2024,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,1698,0,0,0,1215,0,0,0,0,0
de062c29-280b-4de1-af4f-fe62ce90e7c3,2024-11-20 00:01:00.000,47,11,2024,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,868,0,0,0,177,0,0,0,0,0
ca637782-a9ac-47bf-8bf1-69e7ebb56dcf,2024-11-19 23:00:00.000,47,11,2024,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,500,0,0,0,215,0,0,0,0,0
d6c6cdad-44e4-44ad-9b33-2e8f630df99c,2024-11-19 00:01:00.000,47,11,2024,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,900,0,0,0,222,0,0,0,0,0
5ddc450c-cc8b-48dc-9d72-660cafc4af70,2024-11-16 00:01:00.000,46,11,2024,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,550,0,0,0,130,0,0,0,0,0
e4d34dc4-9368-49a3-83c5-7026631b116e,2024-11-09 23:00:00.000,45,11,2024,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,2100,0,0,0,738,0,0,0,0,0
9a6479d4-2f7b-4c45-97b9-bd32d7d70888,2024-07-06 11:00:00.000,27,7,2024,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,6147,0,0,0,2386,0,0,0,0,0
baf56969-6d6d-40ea-a599-afb8b7f8ed25,2024-04-12 16:30:00.000,15,4,2024,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,2500,0,0,0,500,0,0,0,0,0
c34e03eb-6759-4dc6-8b20-163c104deeb6,2024-04-03 18:00:00.000,14,4,2024,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,11650,0,0,0,2301,0,0,0,0,0
2e26e85b-9a51-4f96-9071-7b6d626ba610,2024-03-24 00:01:00.000,12,3,2024,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,225,0,0,0,0,0,0,0,0,0
5a9e4639-a24e-4e96-9c19-c55d8df90e4c,2024-03-11 00:01:00.000,11,3,2024,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,180,0,0,0,56,0,0,0,0,0
8cdbdf9b-0d87-4c33-8923-1adb2a09cb15,2024-01-06 16:00:00.000,1,1,2024,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,257,0,0,0,70,0,0,0,0,0
e63136f4-ca0e-4f62-86f3-f45751468a40,2024-01-04 15:00:00.000,1,1,2024,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,6689,0,0,8973,560,0,0,0,0,0
abbfdceb-1526-4e12-af6f-6c053be45c4e,2024-01-04 00:01:00.000,1,1,2024,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,5709,0,0,0,1394,0,0,0,0,0
dabcbbce-23e1-4860-9cfe-31e0970d528d,2023-12-03 19:00:00.000,48,12,2023,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,425,0,0,0,80,0,0,0,0,0
602a151c-d70a-4d7b-b237-21c7384ce299,2023-07-07 15:21:00.000,27,7,2023,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,1250,0,0,0,250,0,0,0,0,0
c4858db5-51fd-42d3-b67f-396777a394a1,2023-02-27 00:01:00.000,9,2,2023,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,1,0,0,7253,0,0,0,1522,0,0,0,0,0
de7a4bf4-a593-4fd6-a980-23bc6279c905,2023-02-24 08:00:00.000,8,2,2023,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,38148,0,0,0,9573,0,0,0,0,0
ccbc8110-45a1-4a99-bad2-2c4ade0a0a48,2023-02-19 17:00:00.000,7,2,2023,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,3060,0,0,0,763,0,0,0,0,0
a37ce4a8-2c19-4224-8723-87a93c48fd2c,2023-02-12 09:30:00.000,6,2,2023,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,570,0,0,0,130,0,0,0,0,0
f6de12ed-e614-43f6-94dc-a73a32ed6957,2023-01-01 00:01:00.000,52,1,2023,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,1724,0,0,0,431,0,0,0,0,0
53e6908a-ddad-45a0-bbb2-12d67b4efaf2,2022-12-25 13:30:00.000,51,12,2022,32,Jawa Barat,32.16,Bekasi,1011,Banjir Rob,Banjir,True,1.0,0,0,0,1810,0,0,0,362,0,0,0,0,0
08c4ccfa-54cf-455e-9c5b-006d1a0fa9c5,2022-12-06 08:16:00.000,49,12,2022,32,Jawa Barat,32.16,Bekasi,1011,Banjir Rob,Banjir,True,1.0,0,0,0,930,0,0,0,186,0,0,0,0,0
edaa9172-194a-414f-b94c-fd53bfde9a11,2022-12-04 20:00:00.000,48,12,2022,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,1805,0,0,0,361,0,0,0,0,0
8b35703c-3b2e-4f7e-8e93-9fd9e0625219,2022-11-15 12:26:00.000,46,11,2022,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,1600,0,0,0,400,0,0,0,0,0
694fdaff-1afb-4cd5-a612-e8c3997c87ee,2022-10-07 15:00:00.000,40,10,2022,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,4500,0,0,0,900,0,0,0,0,0
668260b3-49ee-4926-a83b-37ee0ef1977a,2022-10-07 05:00:00.000,40,10,2022,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,3060,0,0,0,765,0,0,0,0,0
6aad7a8e-638b-439a-a541-a0e64d840609,2022-07-16 13:45:00.000,28,7,2022,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,205,0,0,0,41,0,0,0,0,0
13ed0626-8dbf-4792-bed2-ade2ff9ddfa7,2022-06-01 20:00:00.000,22,6,2022,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,536,0,0,0,100,0,0,0,0,0
5a2f99df-2949-4e31-8c45-58acd8687234,2022-04-06 20:00:00.000,14,4,2022,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,240,0,0,0,100,0,0,0,0,0
fde8da60-be34-4e2c-9d3b-4a4d14582140,2022-04-05 17:00:00.000,14,4,2022,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,5539,0,0,0,1375,0,0,0,0,0
52c9f788-0867-4b75-8387-ada3740f8abd,2022-02-17 02:00:00.000,7,2,2022,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,7837,0,0,0,1456,0,0,0,0,0
14a3ae36-924c-4bdd-83bf-31a0f5614e17,2022-02-16 11:30:00.000,7,2,2022,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,1177,0,0,0,262,0,0,0,0,0
4300d3d7-aca2-411f-9fb4-498ad5b134ba,2022-01-19 00:00:00.000,3,1,2022,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,860,0,0,0,125,0,0,0,0,0
47a371d0-5a5a-491e-be1c-345659e47f70,2022-01-18 10:00:00.000,3,1,2022,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,11967,0,0,0,3010,0,0,0,0,0
4f0b6aeb-51b7-41e9-95c1-d4041f2a4fff,2022-01-09 09:00:00.000,1,1,2022,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,305,0,0,0,0,0,0,0,0,0
45f52e6e-f08e-42b5-b784-c5e5f48fa360,2021-12-12 22:00:00.000,49,12,2021,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,0.5,0,0,0,750,0,0,0,150,0,0,0,0,0
0bc50a46-0eb5-4427-9967-dc7acd704acf,2021-12-12 05:00:00.000,49,12,2021,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,0.5,0,0,0,1354,0,0,0,311,0,0,0,0,0
e7ab9399-5b5b-42fa-baf4-ddcfacc52807,2021-12-03 06:00:00.000,48,12,2021,32,Jawa Barat,32.16,Bekasi,1011,Banjir Rob,Banjir,True,1.0,0,0,0,1835,0,0,0,267,0,0,0,0,0
b034a908-f4af-421f-b635-a100965694ee,2021-11-07 15:30:00.000,44,11,2021,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,700,0,0,0,140,0,0,0,0,0
32c8d2fb-23fd-4af7-a1ac-7cd77ff0159e,2021-10-30 17:00:00.000,43,10,2021,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,8,0,0,0,0,0,0,0,0,0
45f8c04c-a1d6-481d-90b4-3997357dfc62,2021-06-15 17:00:00.000,24,6,2021,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,6618,0,0,0,0,0,0,0,0,0
3f77dee7-5b45-475b-889f-87bf0b5e0b8c,2021-05-29 17:00:00.000,21,5,2021,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,12500,0,0,0,2500,0,0,0,0,0
70ef9ea2-f17f-405d-ab1a-f06f95a6f258,2021-05-06 21:00:00.000,18,5,2021,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,2424,0,0,0,0,0,0,0,0,0
c6280ff4-9e41-4bd5-8aee-f6b73d330a1d,2021-02-21 01:00:00.000,7,2,2021,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,2500,5,0,0,500,0,0,0,0,0
d9a79ec3-9dad-42e9-bbe7-a5866067a5c0,2021-02-20 11:00:00.000,7,2,2021,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,8,0,266,168156,0,0,0,24500,0,0,0,0,0
cab1c8da-e967-4aa1-a65f-03d91f9884cb,2021-02-19 02:00:00.000,7,2,2021,32,Jawa Barat,32.75,Kota Bekasi,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,2,0,0,142662,0,0,0,25133,0,0,0,0,0
8ecab431-abe6-4f39-aaaa-f11ab2c37895,2021-02-19 00:08:00.000,7,2,2021,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,8780,0,0,0,0,0,0,0,0,0
b31698de-1b2a-4f6b-a674-fe3c7a04f364,2021-02-07 00:30:00.000,5,2,2021,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,1628,0,0,0,422,0,0,0,0,0
cdd42fb6-31eb-4d02-8110-c8a57dae4127,2021-02-06 17:00:00.000,5,2,2021,32,Jawa Barat,32.16,Bekasi,1011,Banjir Rob,Banjir,True,1.0,0,0,0,0,8,0,10,0,0,0,0,0,0
2a945869-c82b-4449-abb8-d9da158dab45,2021-02-06 00:01:00.000,5,2,2021,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,115,0,0,0,0,0
4d2add39-f367-4d01-b423-2e7f824a97ec,2021-02-04 15:20:00.000,5,2,2021,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,77425,38,0,35,10695,0,0,0,0,0
7a984e75-cae0-4e7c-96ea-7ae0eea15a4b,2021-01-31 10:36:00.000,4,1,2021,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,450,0,0,0,90,0,0,0,0,0
9e24c768-7f8b-4653-a4a3-b0b378328e39,2021-01-24 00:01:00.000,3,1,2021,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,250,0,0,0,0,0
495cca9a-4c8d-45a0-9295-2e1fcbe26fc6,2021-01-03 22:00:00.000,53,1,2021,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0
cdc016e4-7413-4965-a905-73d21d211175,2020-11-01 15:00:00.000,44,11,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0
a50b6b59-8393-4896-8e54-19e38021d665,2020-10-25 02:35:00.000,43,10,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,2460,0,0,0,470,0,0,0,0,0
c0b8f57f-925c-4c1a-b82d-fe39b3828120,2020-10-24 00:00:00.000,43,10,2020,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,20515,0,0,0,3818,0,0,0,0,0
729f5d80-dc5a-4eaf-8c27-b496565b2148,2020-06-04 03:30:00.000,23,6,2020,32,Jawa Barat,32.16,Bekasi,1011,Banjir Rob,Banjir,True,1.0,0,0,0,11250,0,0,0,2250,0,0,0,0,0
e13507d7-1ae1-488b-894a-b4817d07ee01,2020-06-03 17:00:00.000,23,6,2020,32,Jawa Barat,32.16,Bekasi,1011,Banjir Rob,Banjir,True,1.0,0,0,0,985,0,0,0,197,0,0,0,0,0
bfbeda76-d650-4cc7-9eac-a12559491abb,2020-05-18 17:05:00.000,21,5,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,2500,0,0,0,500,0,0,0,0,0
cbaec6b0-d36c-4b84-a566-803e062d6543,2020-03-19 20:00:00.000,12,3,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,3500,0,0,0,700,0,0,0,0,0
96c07229-0efc-40b9-b8ff-68d0eb419251,2020-03-14 17:00:00.000,11,3,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,5550,0,0,0,1060,0,0,0,0,0
f070908f-51e7-4d55-abbd-b6886dd0c094,2020-03-01 00:01:00.000,9,3,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,13934,0,0,0,2669,0,0,0,0,0
c12fcdb2-b798-4f3e-8474-0ea19a5b924a,2020-02-25 04:00:00.000,9,2,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,26660,0,0,0,588,0,0,0,0,0
2d933327-72d1-46fc-aa74-fac9b501d14a,2020-02-25 00:01:00.000,9,2,2020,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,4,0,0,50208,0,0,0,0,0,0,0,0,0
96b3d218-1e03-49ac-a4c8-1b551c00fea1,2020-02-23 03:46:00.000,8,2,2020,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,1,0,0,50187,0,0,0,0,0,0,0,0,0
403dabea-c655-4bb4-9cc5-40a962033f9f,2020-02-22 08:00:00.000,8,2,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,13522,0,0,0,210,0,0,0,0,0
c3946605-0fc5-4ee0-8453-274ddfd491d9,2020-02-20 09:00:00.000,8,2,2020,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,0.5,0,0,0,500,0,0,0,0,0,0,0,0,0
cffb89bb-3d72-4a83-844c-4b81ac26baeb,2020-02-20 05:00:00.000,8,2,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,0.5,0,0,0,1335,0,0,0,410,0,0,0,0,0
8812a2ba-59fe-4180-aac7-46f5a6e8c7fd,2020-02-16 17:00:00.000,7,2,2020,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,1,0,0,4865,0,0,0,0,0,0,0,0,0
ee374f07-d62f-4888-a7ef-944ef6979a17,2020-02-16 16:00:00.000,7,2,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,1750,0,0,0,350,0,0,0,0,0
9082a0dd-4ad4-468e-a211-e70fca7a639c,2020-02-08 11:30:00.000,6,2,2020,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,2500,0,0,0,0,0,0,0,0,0
ca652a25-0808-4f28-9555-7021da9de365,2020-02-08 00:01:00.000,6,2,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,4320,0,0,0,0,0,0,0,0,0
56b6d711-7fec-4c67-8c6d-1ff5b7a5072b,2020-02-07 14:25:00.000,6,2,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,360,0,0,0,90,0,0,0,0,0
bc5fa2ec-a2ff-4a5f-80ee-7170464364c8,2020-02-02 00:01:00.000,5,2,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,714,0,0,0,160,0,0,0,0,0
5751295f-b14f-4e5a-97c6-d4e20cf14d02,2020-02-01 17:00:00.000,5,2,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,2670,0,0,0,415,0,0,0,0,0
1e8f6adf-3313-4961-82fc-ec6c5f70bc3b,2020-01-01 05:00:00.000,1,1,2020,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,0.2,1,0,0,12173,1,1,2,3109,0,0,0,0,0
ae76c3ab-c76e-4f48-be6a-5384f771af2a,2020-01-01 05:00:00.000,1,1,2020,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,0.2,9,0,0,366274,0,0,0,104114,0,0,0,0,0
5446e570-0f12-4488-a457-14e87522a0ef,2019-12-17 14:00:00.000,51,12,2019,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,500,0,0,0,100,0,0,0,0,0
